,end_sample,energy,freesound_id,id,key,key_strength,loudness,mfcc_0,mfcc_1,mfcc_10,mfcc_11,mfcc_12,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,path,scale,spec_centroid,start_sample
40,65830,606.468994140625,265677,265677_f4,F,0.8247236609458923,0.005559400604540104,-1071.4912109375,72.80017852783203,48.261592864990234,42.77045440673828,31.050457000732422,32.087772369384766,13.378971099853516,23.710693359375,37.614471435546875,35.40807342529297,24.836938858032227,25.34994125366211,39.00251770019531,files/265677_2297168-hq.ogg,major,46.33589172363281,52664
41,78996,4721.9453125,265677,265677_f5,F,0.9399319291114807,0.021989090218472295,-904.0012817382812,184.20632934570312,17.569805145263672,13.170082092285156,7.04351806640625,47.63064956665039,62.79685592651367,46.70045852661133,41.028865814208984,38.92090606689453,6.934625625610352,3.1044960021972656,18.712644577026367,files/265677_2297168-hq.ogg,major,107.24589538574219,65830
42,13166,2097.3251953125,278984,278984_f0,G,0.4618166387081146,0.012766218467919855,-1015.3576049804688,162.077392578125,4.289737701416016,0.579986572265625,-0.6881256103515625,130.6790771484375,90.94453430175781,55.010135650634766,30.545166015625,18.37436294555664,14.090906143188477,12.021747589111328,8.763078689575195,files/278984_4351954-hq.ogg,minor,101.15371704101562,0
43,13166,1425.9342041015625,410149,410149_f0,F#,0.6348379254341125,0.009858092149122859,-1070.279052734375,94.6764907836914,15.090816497802734,10.811813354492188,8.210334777832031,89.76416015625,82.08003234863281,72.31137084960938,61.2977294921875,49.92809295654297,39.0387077331543,29.32180404663086,21.2596378326416,files/410149_7383104-hq.ogg,minor,149.22601318359375,0
44,26332,4.323618213675218e-06,410149,410149_f1,A,-1.0,1.9344778503833862e-08,-1138.4200439453125,1.1444091796875e-05,-2.6702880859375e-05,-3.0517578125e-05,-3.814697265625e-05,-6.103515625e-05,8.0108642578125e-05,-6.103515625e-05,2.288818359375e-05,-2.6702880859375e-05,-5.340576171875e-05,-4.57763671875e-05,-2.288818359375e-05,files/410149_7383104-hq.ogg,minor,232.28848266601562,13166
45,39498,0.0,410149,410149_f2,A,-1.0,0.0,-1138.4200439453125,1.1444091796875e-05,-2.6702880859375e-05,-3.0517578125e-05,-3.814697265625e-05,-6.103515625e-05,8.0108642578125e-05,-6.103515625e-05,2.288818359375e-05,-2.6702880859375e-05,-5.340576171875e-05,-4.57763671875e-05,-2.288818359375e-05,files/410149_7383104-hq.ogg,minor,0.0,26332
46,13166,4049.864501953125,218279,218279_f0,Ab,0.4082997143268585,0.01983952714229597,-997.9277954101562,173.94009399414062,16.73318099975586,17.07828712463379,16.182098388671875,117.27178955078125,64.38587951660156,37.23259353637695,31.104461669921875,29.422325134277344,23.87522315979004,17.815998077392578,15.816606521606445,files/218279_1676145-hq.ogg,minor,96.50251770019531,0
47,26332,57.95294189453125,218279,218279_f1,F#,0.4999462068080902,0.0011529400956027688,-1111.8389892578125,37.4776725769043,27.289714813232422,25.38518714904785,23.395530700683594,37.13791275024414,36.57637405395508,35.799320220947266,34.816314697265625,33.638633728027344,32.280357360839844,30.757335662841797,29.08733558654785,files/218279_1676145-hq.ogg,minor,47.942047119140625,13166
48,39498,0.0,218279,218279_f2,A,-1.0,0.0,-1138.4200439453125,1.1444091796875e-05,-2.6702880859375e-05,-3.0517578125e-05,-3.814697265625e-05,-6.103515625e-05,8.0108642578125e-05,-6.103515625e-05,2.288818359375e-05,-2.6702880859375e-05,-5.340576171875e-05,-4.57763671875e-05,-2.288818359375e-05,files/218279_1676145-hq.ogg,minor,0.0,26332
49,52664,0.0,218279,218279_f3,A,-1.0,0.0,-1138.4200439453125,1.1444091796875e-05,-2.6702880859375e-05,-3.0517578125e-05,-3.814697265625e-05,-6.103515625e-05,8.0108642578125e-05,-6.103515625e-05,2.288818359375e-05,-2.6702880859375e-05,-5.340576171875e-05,-4.57763671875e-05,-2.288818359375e-05,files/218279_1676145-hq.ogg,minor,0.0,39498
50,65830,0.0,218279,218279_f4,A,-1.0,0.0,-1138.4200439453125,1.1444091796875e-05,-2.6702880859375e-05,-3.0517578125e-05,-3.814697265625e-05,-6.103515625e-05,8.0108642578125e-05,-6.103515625e-05,2.288818359375e-05,-2.6702880859375e-05,-5.340576171875e-05,-4.57763671875e-05,-2.288818359375e-05,files/218279_1676145-hq.ogg,minor,0.0,52664
51,78996,0.0,218279,218279_f5,A,-1.0,0.0,-1138.4200439453125,1.1444091796875e-05,-2.6702880859375e-05,-3.0517578125e-05,-3.814697265625e-05,-6.103515625e-05,8.0108642578125e-05,-6.103515625e-05,2.288818359375e-05,-2.6702880859375e-05,-5.340576171875e-05,-4.57763671875e-05,-2.288818359375e-05,files/218279_1676145-hq.ogg,minor,0.0,65830
52,13166,292.0197448730469,82238,82238_f0,G,0.5796535611152649,0.00340700185753447,-707.7188720703125,41.94069290161133,-17.641559600830078,-11.188915252685547,-8.638158798217773,5.645925521850586,29.02351188659668,-1.3726425170898438,4.273296356201172,-11.872220993041992,-9.761642456054688,-22.36939239501953,-18.26934051513672,files/82238_1299633-hq.ogg,minor,1746.1240234375,0
53,13166,69.72982788085938,154726,154726_f0,G,0.5136519074440002,0.0013050784569244409,-854.8554077148438,181.82479858398438,-16.73442268371582,-17.412330627441406,-18.635112762451172,-28.69253158569336,-1.2905387878417969,-9.208755493164062,-19.356056213378906,-16.47327423095703,-23.841094970703125,-16.61993408203125,-18.20665740966797,files/154726_2592492-hq.ogg,major,415.8808898925781,0
54,26332,0.05498209595680237,154726,154726_f1,B,0.5361765623092651,1.0876630996111297e-05,-1102.955810546875,45.42502975463867,-9.783445358276367,-12.306854248046875,-9.011348724365234,33.904666900634766,21.731266021728516,14.301986694335938,12.800033569335938,13.918903350830078,12.815515518188477,6.947750091552734,-2.0637130737304688,files/154726_2592492-hq.ogg,major,364.8151550292969,13166
55,39498,0.013622026890516281,154726,154726_f2,B,0.2954561114311218,4.270592044864077e-06,-1117.8731689453125,28.401103973388672,-2.075145721435547,-4.0176544189453125,-5.06060791015625,26.53610610961914,23.72787857055664,20.283599853515625,16.45361328125,12.407611846923828,8.29478645324707,4.320392608642578,0.7665176391601562,files/154726_2592492-hq.ogg,major,406.15374755859375,26332
