,end_sample,freesound_id,id,key,key_strength,loudness,mfcc_0,mfcc_1,mfcc_10,mfcc_11,mfcc_12,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,path,scale,spec_centroid,start_sample
459,45976,414547,414547_f6,D,0.8507216572761536,0.0015239101379710487,-760.9003295898438,157.08529663085938,-18.758920669555664,-12.219467163085938,1.1229362487792969,-74.92344665527344,35.34391403198242,0.6470184326171875,1.1605300903320312,-18.07927703857422,-23.157386779785156,-24.297805786132812,-15.995552062988281,files/414547_2032854-hq.ogg,major,951.798583984375,39408
460,52544,414547,414547_f7,D,0.8172940611839294,0.001672262977014651,-763.5328979492188,158.18960571289062,-8.401418685913086,-1.5177688598632812,7.3308563232421875,-72.17171478271484,36.7407112121582,0.5863494873046875,0.510009765625,-19.77692413330078,-26.549468994140625,-23.634017944335938,-12.769439697265625,files/414547_2032854-hq.ogg,major,850.5803833007812,45976
461,59112,414547,414547_f8,D,0.8183270692825317,0.0014678552002622208,-776.3624267578125,155.4969482421875,-11.768999099731445,-10.07684326171875,3.5329666137695312,-65.88612365722656,38.27180862426758,2.2996673583984375,1.3214187622070312,-19.573165893554688,-23.4593505859375,-21.24323272705078,-12.786788940429688,files/414547_2032854-hq.ogg,major,834.1229858398438,52544
462,65680,414547,414547_f9,D,0.8793153166770935,0.0016720756688739437,-755.6109619140625,154.09976196289062,-11.522485733032227,-3.7193984985351562,5.14300537109375,-65.60189056396484,41.72798538208008,-2.7310791015625,0.7784881591796875,-22.02635955810547,-20.251724243164062,-24.38672637939453,-11.375816345214844,files/414547_2032854-hq.ogg,minor,862.6358642578125,59112
463,72248,414547,414547_f10,D,0.7287999391555786,0.001666301350936239,-773.78076171875,149.46896362304688,-11.487787246704102,1.1326980590820312,6.8785400390625,-66.40986633300781,35.56496047973633,-1.3644561767578125,-0.8090896606445312,-20.118019104003906,-28.182777404785156,-32.39435577392578,-11.962356567382812,files/414547_2032854-hq.ogg,minor,773.1025390625,65680
464,78816,414547,414547_f11,D,0.6359158158302307,0.0011519998783896814,-803.290771484375,155.61529541015625,-10.205026626586914,-5.404106140136719,2.9320602416992188,-61.10426330566406,39.90739059448242,7.8760986328125,-2.1060333251953125,-8.0595703125,-27.37812042236328,-19.98674774169922,-9.685066223144531,files/414547_2032854-hq.ogg,minor,803.6141357421875,72248
465,85384,414547,414547_f12,Bb,0.8767662048339844,0.00034302767098458184,-855.5874633789062,138.06689453125,-20.10065269470215,-23.99579620361328,-13.045337677001953,-66.11279296875,10.974994659423828,-8.282485961914062,-16.575424194335938,-2.5395469665527344,-27.757278442382812,-24.51380157470703,-7.983558654785156,files/414547_2032854-hq.ogg,major,1325.2100830078125,78816
466,91952,414547,414547_f13,Bb,0.7084406614303589,3.72099940836357e-05,-996.6211547851562,111.98526763916016,-3.762584686279297,-14.956291198730469,-17.66879653930664,-8.604537963867188,-13.050670623779297,14.341278076171875,0.22592926025390625,-10.788703918457031,-9.545387268066406,-12.891220092773438,-7.433906555175781,files/414547_2032854-hq.ogg,major,1011.1580810546875,85384
467,98520,414547,414547_f14,C,0.7481609582901001,0.0007579184333531778,-774.4353637695312,152.233154296875,-22.61077308654785,-26.980674743652344,-21.077503204345703,-68.35943603515625,45.35538101196289,-19.21151351928711,-4.82568359375,4.034473419189453,-29.17041015625,-14.258041381835938,-7.144920349121094,files/414547_2032854-hq.ogg,major,1279.4146728515625,91952
468,105088,414547,414547_f15,C,0.9138163924217224,0.0008845065020469452,-761.4308471679688,143.97479248046875,-17.633045196533203,-18.70736312866211,-14.923408508300781,-59.576168060302734,29.312122344970703,-4.497039794921875,-4.499607086181641,-6.672037124633789,-23.024879455566406,-22.060880661010742,-9.154491424560547,files/414547_2032854-hq.ogg,major,1055.9228515625,98520
469,111656,414547,414547_f16,C#,0.8294071555137634,0.000821341623197084,-784.2421875,140.79629516601562,-7.832004547119141,-15.110347747802734,-11.38827133178711,-49.06663513183594,31.460887908935547,-3.4083900451660156,-4.281307220458984,-3.767200469970703,-17.186939239501953,-11.772542953491211,0.2782402038574219,files/414547_2032854-hq.ogg,major,1079.3443603515625,105088
470,118224,414547,414547_f17,D,0.8160779476165771,0.0009252238796340998,-794.1356811523438,156.38967895507812,-17.042757034301758,-18.0576171875,-18.787311553955078,-61.54417419433594,25.481281280517578,-4.7484283447265625,-12.701591491699219,-8.08343505859375,-15.282768249511719,-12.770072937011719,6.987703323364258,files/414547_2032854-hq.ogg,major,895.0364379882812,111656
471,124792,414547,414547_f18,D,0.799167811870575,0.0007253737165053782,-809.9276733398438,148.07687377929688,-20.81123161315918,-11.097251892089844,-8.943267822265625,-60.989280700683594,19.648448944091797,-5.17193603515625,-6.6563262939453125,-6.388275146484375,-13.473060607910156,-20.140838623046875,-3.2466506958007812,files/414547_2032854-hq.ogg,major,913.1583251953125,118224
472,131360,414547,414547_f19,D,0.7847588062286377,0.0006420284182958568,-797.687255859375,108.87782287597656,0.16656494140625,-17.62080192565918,-6.02143669128418,-38.95133590698242,-1.2805137634277344,0.4098854064941406,-11.553089141845703,-7.495187759399414,-18.305072784423828,-13.713666915893555,-4.592779159545898,files/414547_2032854-hq.ogg,minor,1522.924072265625,124792
473,137928,414547,414547_f20,F,0.799770712852478,0.0003211669233626483,-894.1898193359375,122.6234359741211,-0.16873550415039062,-16.068328857421875,-11.537738800048828,-57.8304557800293,-4.608135223388672,-19.18630599975586,-12.776809692382812,-1.3523368835449219,-22.059417724609375,-12.188209533691406,6.466531753540039,files/414547_2032854-hq.ogg,major,1402.8985595703125,131360
474,144496,414547,414547_f21,G,0.678311824798584,3.4424588628721294e-05,-994.1599731445312,107.6332778930664,-2.214405059814453,-17.964370727539062,-15.844470977783203,-19.032611846923828,-24.03333282470703,-2.7480316162109375,-10.603858947753906,-8.350425720214844,-9.35198974609375,-12.409339904785156,0.19956207275390625,files/414547_2032854-hq.ogg,minor,1130.7567138671875,137928
475,151064,414547,414547_f22,C#,0.5732438564300537,0.0003598191197984256,-882.2211303710938,128.74327087402344,-1.0645904541015625,-12.386756896972656,-5.345737457275391,-39.404605865478516,19.097492218017578,1.5661697387695312,-8.157440185546875,3.3813247680664062,-18.386592864990234,-1.1847000122070312,-2.5259628295898438,files/414547_2032854-hq.ogg,major,1323.4189453125,144496
476,157632,414547,414547_f23,D,0.7496021389961243,0.0009068429252262093,-797.437744140625,152.857421875,-13.198991775512695,-13.968109130859375,-12.861141204833984,-66.7663345336914,19.617435455322266,-9.412567138671875,-13.138984680175781,-8.705490112304688,-15.781867980957031,-11.479312896728516,6.299173355102539,files/414547_2032854-hq.ogg,major,912.0846557617188,151064
477,164200,414547,414547_f24,D,0.818236231803894,0.000730318796620154,-813.4692993164062,141.55966186523438,-15.762872695922852,-4.549903869628906,-3.7033004760742188,-65.87993621826172,16.580867767333984,-7.9029693603515625,-9.347335815429688,-7.2594146728515625,-11.522773742675781,-16.214927673339844,2.11004638671875,files/414547_2032854-hq.ogg,major,923.6174926757812,157632
478,170768,414547,414547_f25,D,0.7884878516197205,0.000693691270505322,-798.875,130.22467041015625,-16.718488693237305,-14.539031982421875,-9.526973724365234,-41.20576095581055,17.371646881103516,9.048065185546875,-5.583560943603516,6.048778533935547,-21.207962036132812,-16.118093490600586,-8.424625396728516,files/414547_2032854-hq.ogg,major,1210.9627685546875,164200
479,177336,414547,414547_f26,C#,0.8501979112625122,0.0008150141654438572,-785.1863403320312,154.17776489257812,-18.97666358947754,-14.35378646850586,-12.135513305664062,-52.392459869384766,27.12228012084961,0.4956703186035156,-2.016490936279297,2.5519981384277344,-15.776031494140625,-17.464975357055664,-0.9419097900390625,files/414547_2032854-hq.ogg,minor,1246.3956298828125,170768
480,183904,414547,414547_f27,C,0.8816272020339966,0.000876468732208921,-805.404296875,178.70266723632812,-21.009428024291992,-15.725677490234375,-27.38134002685547,-46.91898727416992,17.703266143798828,-18.363536834716797,-5.389007568359375,0.5668678283691406,-35.794029235839844,-7.8758697509765625,-2.9713516235351562,files/414547_2032854-hq.ogg,major,883.1544189453125,177336
481,190472,414547,414547_f28,C,0.85822993516922,0.0008651129220783638,-789.0479125976562,166.2945556640625,-19.501253128051758,-27.604045867919922,-26.763919830322266,-65.77688598632812,30.61099624633789,-12.26174545288086,-17.177093505859375,0.7942848205566406,-24.005050659179688,-15.51519775390625,-0.2584228515625,files/414547_2032854-hq.ogg,major,958.1028442382812,183904
482,197040,414547,414547_f29,C,0.6752663850784302,0.0008006234552334635,-761.3895263671875,145.02528381347656,-13.099773406982422,-24.06421661376953,-9.951095581054688,-59.700469970703125,25.750381469726562,-12.247020721435547,-5.2110137939453125,-9.120542526245117,-22.735103607177734,-15.892885208129883,-3.3012619018554688,files/414547_2032854-hq.ogg,minor,1217.2005615234375,190472
483,203608,414547,414547_f30,Bb,0.7422067523002625,0.0010017849205472438,-772.8596801757812,145.9627685546875,-15.445465087890625,-20.178688049316406,-13.217329025268555,-44.80619812011719,20.393299102783203,-1.0019416809082031,-3.8282814025878906,-5.058322906494141,-15.544776916503906,-19.37464141845703,-5.007602691650391,files/414547_2032854-hq.ogg,major,1294.46337890625,197040
484,210176,414547,414547_f31,D,0.8810380697250366,0.0011350042782224778,-771.1996459960938,154.31427001953125,-18.545900344848633,-12.903270721435547,-12.543375015258789,-62.701393127441406,32.64183807373047,-6.2475738525390625,-4.8153533935546875,-16.185184478759766,-18.398582458496094,-15.682785034179688,-9.374717712402344,files/414547_2032854-hq.ogg,major,1020.9205322265625,203608
485,216744,414547,414547_f32,D,0.592811107635498,0.001319263797439408,-770.0347290039062,156.70736694335938,-18.999053955078125,-12.127544403076172,-8.064619064331055,-59.16586685180664,40.03083038330078,-0.2884521484375,-1.958160400390625,-15.654212951660156,-19.71530532836914,-16.599740982055664,-15.331375122070312,files/414547_2032854-hq.ogg,major,875.6140747070312,210176
486,223312,414547,414547_f33,D,0.8844606280326843,0.0014712814872360695,-770.0601196289062,160.27481079101562,-11.84444808959961,-12.555641174316406,-5.457908630371094,-57.153228759765625,39.94579315185547,-7.395778656005859,-3.9676132202148438,-16.66689109802246,-19.74161148071289,-16.691417694091797,-15.754623413085938,files/414547_2032854-hq.ogg,major,811.7863159179688,216744
487,229880,414547,414547_f34,D,0.7607634663581848,0.0014936180556154425,-761.0697631835938,153.26239013671875,-19.137836456298828,-11.653919219970703,-6.88176155090332,-64.49398040771484,35.73118209838867,-4.670948028564453,-3.3574447631835938,-16.995519638061523,-21.746170043945312,-23.17964744567871,-19.307601928710938,files/414547_2032854-hq.ogg,major,872.7003784179688,223312
488,236448,414547,414547_f35,D,0.7137537002563477,0.001631561644039549,-762.3193359375,161.84361267089844,-13.410202026367188,-5.269355773925781,-0.1428070068359375,-62.80160140991211,37.778377532958984,-3.08428955078125,-7.747550964355469,-18.603139877319336,-20.533843994140625,-19.883106231689453,-12.03744125366211,files/414547_2032854-hq.ogg,major,796.0958251953125,229880
489,243016,414547,414547_f36,D,0.8532066941261292,0.001494500727078511,-769.9243774414062,162.10235595703125,-14.004877090454102,-7.109439849853516,-5.271541595458984,-67.16381072998047,32.47224807739258,-4.511623382568359,-9.077632904052734,-14.617134094238281,-21.44113540649414,-16.954517364501953,-8.729942321777344,files/414547_2032854-hq.ogg,major,819.1387939453125,236448
490,249584,414547,414547_f37,Bb,0.7805910110473633,0.0005565762302036263,-801.7655029296875,157.77606201171875,-8.756734848022461,-14.521278381347656,-1.6320953369140625,-76.29519653320312,24.40976333618164,-9.600143432617188,-18.00926971435547,-2.4431419372558594,-26.921051025390625,-16.834861755371094,-2.2397842407226562,files/414547_2032854-hq.ogg,major,1254.6141357421875,243016
491,256152,414547,414547_f38,Bb,0.6331959366798401,6.70327238929112e-05,-962.5279541015625,124.45246124267578,-0.18973922729492188,-8.232192993164062,-2.6969223022460938,-16.11001968383789,1.7505683898925781,14.991592407226562,-10.541343688964844,-13.759101867675781,-23.685516357421875,-19.256240844726562,3.90911865234375,files/414547_2032854-hq.ogg,major,1348.876708984375,249584
492,262720,414547,414547_f39,D,0.6787119507789612,2.5411260095351216e-05,-1024.89306640625,96.81372833251953,-11.505620956420898,-8.943778991699219,-5.457366943359375,3.025787353515625,-9.888896942138672,11.505218505859375,3.7048721313476562,-9.633819580078125,-8.831794738769531,-9.598991394042969,-12.757911682128906,files/414547_2032854-hq.ogg,minor,865.2996826171875,256152
493,269288,414547,414547_f40,D,0.7550848126411438,1.3379942757348632e-05,-1066.69775390625,71.16370391845703,-9.36482048034668,-11.592086791992188,-9.824207305908203,15.8167724609375,-10.157146453857422,-4.19500732421875,-0.42685699462890625,-12.12713623046875,-23.339370727539062,-21.532676696777344,-12.942878723144531,files/414547_2032854-hq.ogg,minor,738.5094604492188,262720
494,275856,414547,414547_f41,D,0.7563489079475403,6.40899101760007e-06,-1094.1453857421875,50.54035568237305,-5.243757247924805,-4.7206268310546875,-5.350830078125,25.093631744384766,6.113849639892578,1.16796875,1.6100082397460938,-2.287120819091797,-9.259231567382812,-12.066169738769531,-8.990272521972656,files/414547_2032854-hq.ogg,minor,690.3055419921875,269288
495,282424,414547,414547_f42,G,0.6974976062774658,0.000735350052999666,-744.5626831054688,132.30685424804688,-5.137271881103516,-12.933815002441406,3.5011520385742188,-67.10725402832031,14.004898071289062,-18.48957061767578,-1.5377616882324219,-21.684850692749023,-16.86371612548828,-15.749187469482422,17.246776580810547,files/414547_2032854-hq.ogg,major,1552.899658203125,275856
496,288992,414547,414547_f43,G,0.8632109761238098,0.0005565700228989633,-812.3154296875,158.191650390625,-5.589170455932617,-14.126792907714844,-1.974395751953125,-72.34297180175781,8.416980743408203,-16.514659881591797,-16.143081665039062,-9.852729797363281,-35.36042785644531,-12.885108947753906,13.409090042114258,files/414547_2032854-hq.ogg,major,1270.3800048828125,282424
497,295560,414547,414547_f44,G,0.9348819851875305,0.00043070073104514565,-827.1290893554688,156.78707885742188,-2.341266632080078,-16.17658233642578,-3.891082763671875,-67.89483642578125,14.085468292236328,-8.562957763671875,-24.631786346435547,-14.428108215332031,-32.22605895996094,-10.194183349609375,15.704568862915039,files/414547_2032854-hq.ogg,major,1271.5565185546875,288992
498,302128,414547,414547_f45,G,0.8775712251663208,0.0003902255472399285,-842.90185546875,165.55697631835938,-3.4641990661621094,-9.971725463867188,-5.803443908691406,-58.0435905456543,10.855487823486328,-1.841949462890625,-24.56332015991211,-9.030494689941406,-34.002349853515625,-8.896682739257812,18.631425857543945,files/414547_2032854-hq.ogg,major,1196.915283203125,295560
499,308696,414547,414547_f46,G,0.8876112103462219,0.0004480979547140514,-831.0442504882812,168.04275512695312,-5.82158088684082,-8.758926391601562,-7.063976287841797,-61.86501693725586,13.823505401611328,-3.7432861328125,-25.930355072021484,-9.851730346679688,-33.40660095214844,-4.0501251220703125,16.58891487121582,files/414547_2032854-hq.ogg,major,1140.6712646484375,302128
500,315264,414547,414547_f47,G,0.87906414270401,0.00044289391020473984,-843.161865234375,174.146728515625,-0.6342201232910156,-1.7857437133789062,-4.283660888671875,-51.804683685302734,9.876239776611328,2.4617919921875,-22.349472045898438,-9.220367431640625,-36.12010192871094,-11.501441955566406,16.54435157775879,files/414547_2032854-hq.ogg,major,1041.0771484375,308696
501,321832,414547,414547_f48,G,0.8223327398300171,0.0004300124099280744,-827.9635620117188,174.81509399414062,2.526470184326172,-5.429374694824219,-8.475025177001953,-57.75336837768555,15.924304962158203,5.969940185546875,-15.604118347167969,-5.708461761474609,-31.686721801757812,-3.0753173828125,20.146745681762695,files/414547_2032854-hq.ogg,minor,1188.95068359375,315264
502,328400,414547,414547_f49,G,0.8035551905632019,0.00045687878611026816,-831.7723388671875,180.93212890625,-4.377689361572266,-4.527336120605469,-1.4324111938476562,-50.13723373413086,12.832752227783203,4.4502105712890625,-19.281524658203125,-7.31201171875,-28.553207397460938,-1.605865478515625,19.220422744750977,files/414547_2032854-hq.ogg,major,1078.8101806640625,321832
503,334968,414547,414547_f50,G,0.7878153920173645,0.000468019155578985,-821.49169921875,180.23452758789062,-3.638904571533203,-5.6241607666015625,-2.9257965087890625,-61.17930221557617,15.145221710205078,7.8438568115234375,-18.439552307128906,-0.06516647338867188,-25.867416381835938,-3.3446044921875,19.27220344543457,files/414547_2032854-hq.ogg,major,1216.1151123046875,328400
504,341536,414547,414547_f51,G,0.8794918656349182,0.0004919135033285719,-823.176025390625,179.577880859375,-4.637142181396484,-8.249473571777344,0.2102813720703125,-55.46418380737305,16.331806182861328,4.8835296630859375,-19.332313537597656,-5.046092987060547,-26.919265747070312,-2.7170562744140625,20.651620864868164,files/414547_2032854-hq.ogg,major,1153.311279296875,334968
505,348104,414547,414547_f52,G,0.7971981763839722,0.00042979352076364345,-835.1450805664062,180.133056640625,-4.326648712158203,-7.904289245605469,1.646026611328125,-48.59591293334961,13.560810089111328,5.804901123046875,-19.453933715820312,-4.346385955810547,-26.379920959472656,-5.994331359863281,19.907312393188477,files/414547_2032854-hq.ogg,major,1063.95703125,341536
506,354672,414547,414547_f53,G,0.8052155375480652,0.0004637383296632012,-839.53076171875,168.02359008789062,-1.0156822204589844,-8.018135070800781,0.42581939697265625,-50.95457077026367,13.421192169189453,3.5939178466796875,-11.414505004882812,-7.274749755859375,-24.278976440429688,-2.912322998046875,13.953409194946289,files/414547_2032854-hq.ogg,minor,1356.0760498046875,348104
507,361240,414547,414547_f54,Bb,0.8347205519676208,0.0005614614878734631,-814.3095703125,161.54092407226562,-14.907930374145508,-20.46166229248047,-10.969337463378906,-64.81748962402344,17.613845825195312,-6.4004058837890625,-17.757545471191406,-3.401439666748047,-24.598297119140625,-19.206764221191406,-3.3597869873046875,files/414547_2032854-hq.ogg,minor,1256.78271484375,354672
508,367808,414547,414547_f55,Bb,0.8637531399726868,3.941673399760285e-05,-987.0155029296875,115.72159576416016,2.146800994873047,-5.766448974609375,-4.638153076171875,-11.614608764648438,-10.960613250732422,12.451446533203125,-6.915916442871094,-15.864608764648438,-11.763511657714844,-7.4406890869140625,2.55535888671875,files/414547_2032854-hq.ogg,major,1145.783935546875,361240
509,374376,414547,414547_f56,C,0.8240234851837158,0.0007368231081062345,-771.6365966796875,150.70590209960938,-21.598661422729492,-26.588951110839844,-19.84664535522461,-70.26370239257812,47.95610046386719,-15.65346908569336,-2.0369033813476562,4.637424468994141,-27.520965576171875,-13.650016784667969,-6.9685516357421875,files/414547_2032854-hq.ogg,major,1286.81640625,367808
510,380944,414547,414547_f57,C,0.7928606867790222,0.0008588204575514242,-759.7833251953125,136.7547607421875,-17.72943687438965,-18.789936065673828,-16.43313980102539,-51.86655044555664,24.098323822021484,-2.3517990112304688,-6.0482025146484375,-4.580835342407227,-21.567054748535156,-20.64737892150879,-9.431053161621094,files/414547_2032854-hq.ogg,major,1096.416259765625,374376
511,387512,414547,414547_f58,C#,0.8503913879394531,0.000827526930043526,-785.5087280273438,142.37496948242188,-6.295421600341797,-15.684814453125,-7.195341110229492,-45.87156295776367,26.210494995117188,1.7652015686035156,-9.225120544433594,3.4584388732910156,-20.106609344482422,-7.455888748168945,-2.261260986328125,files/414547_2032854-hq.ogg,major,1078.5076904296875,380944
512,394080,414547,414547_f59,D,0.8182998299598694,0.0009198370281874625,-794.5001831054688,157.01889038085938,-17.57801628112793,-18.5235595703125,-18.159122467041016,-62.176307678222656,24.530452728271484,-4.750335693359375,-13.053512573242188,-8.270713806152344,-15.703857421875,-13.218650817871094,6.18785285949707,files/414547_2032854-hq.ogg,major,883.9694213867188,387512
513,400648,414547,414547_f60,D,0.8126404285430908,0.0007325815951199828,-810.8417358398438,147.53485107421875,-21.6159725189209,-11.78582763671875,-9.712047576904297,-62.12017822265625,18.369922637939453,-6.4311676025390625,-8.272232055664062,-6.647209167480469,-13.928871154785156,-20.944244384765625,-3.9576416015625,files/414547_2032854-hq.ogg,major,908.2252807617188,394080
514,407216,414547,414547_f61,D,0.7339076399803162,0.0006166271838142869,-821.573974609375,125.52947998046875,-6.293905258178711,-13.398490905761719,-12.38591194152832,-45.68068313598633,2.5874900817871094,3.2323455810546875,-12.36812973022461,-3.431577682495117,-24.102313995361328,-13.995677947998047,-3.843231201171875,files/414547_2032854-hq.ogg,minor,1461.8944091796875,400648
515,413784,414547,414547_f62,F,0.8098071217536926,0.00036082510245412624,-882.8878784179688,124.4094467163086,2.8198509216308594,-15.5166015625,-10.450878143310547,-61.7911491394043,-0.5820426940917969,-18.885799407958984,-13.481132507324219,0.23077774047851562,-19.729080200195312,-10.271995544433594,9.407663345336914,files/414547_2032854-hq.ogg,major,1424.0496826171875,407216
516,420352,414547,414547_f63,G,0.6411733031272888,3.765935438994804e-05,-990.2579345703125,109.66495513916016,-2.6189537048339844,-17.93915557861328,-16.02639389038086,-22.068408966064453,-25.93244171142578,-0.5822296142578125,-9.143745422363281,-8.988479614257812,-8.833694458007812,-11.869590759277344,-0.8088455200195312,files/414547_2032854-hq.ogg,minor,1141.88720703125,413784
517,426920,414547,414547_f64,C#,0.6391703486442566,0.00032826234449277405,-899.23291015625,123.07929992675781,-2.0263099670410156,-10.494098663330078,-5.480258941650391,-26.167354583740234,10.890899658203125,1.8086318969726562,-11.499588012695312,0.7422637939453125,-13.43570327758789,-2.3647499084472656,1.0593910217285156,files/414547_2032854-hq.ogg,major,1315.1968994140625,420352
518,433488,414547,414547_f65,D,0.7995035648345947,0.0009109290740957504,-797.0070190429688,155.51016235351562,-12.039167404174805,-13.177101135253906,-11.174373626708984,-65.69302368164062,20.426593780517578,-8.43402099609375,-12.732566833496094,-7.252311706542969,-14.533958435058594,-10.532752990722656,5.989328384399414,files/414547_2032854-hq.ogg,minor,916.930908203125,426920
519,440056,414547,414547_f66,D,0.8027297258377075,0.0007301788963150601,-812.40185546875,143.375732421875,-14.638280868530273,-3.4242324829101562,-2.435718536376953,-64.22845458984375,17.851451873779297,-6.8298492431640625,-8.711540222167969,-6.010108947753906,-9.949790954589844,-15.250129699707031,3.0047378540039062,files/414547_2032854-hq.ogg,major,922.722412109375,433488
520,446624,414547,414547_f67,D,0.7806155681610107,0.0006860883749939783,-802.79541015625,130.99217224121094,-15.421566009521484,-16.774620056152344,-6.765729904174805,-41.670597076416016,18.842823028564453,5.236907958984375,-3.7006797790527344,2.771923065185547,-18.38238525390625,-16.877836227416992,-6.672634124755859,files/414547_2032854-hq.ogg,minor,1212.8646240234375,440056
521,453192,414547,414547_f68,C#,0.8420020341873169,0.0008216014587922741,-786.9031372070312,156.2429962158203,-17.591373443603516,-17.296966552734375,-11.028419494628906,-49.25901794433594,21.06945037841797,1.9917678833007812,-5.1226806640625,5.163684844970703,-18.758037567138672,-15.520936965942383,-1.8394737243652344,files/414547_2032854-hq.ogg,major,1236.5714111328125,446624
522,459760,414547,414547_f69,C,0.889659583568573,0.0008606353137147558,-804.7214965820312,177.70431518554688,-20.651540756225586,-15.574783325195312,-25.615909576416016,-46.278873443603516,19.824054718017578,-19.038341522216797,-3.3889846801757812,2.089435577392578,-36.269065856933594,-6.8970794677734375,-2.4558944702148438,files/414547_2032854-hq.ogg,major,927.2968139648438,453192
523,466328,414547,414547_f70,C,0.8631211519241333,0.0008776219840752512,-789.3310546875,167.609375,-18.920793533325195,-27.41484832763672,-26.078472137451172,-65.81645202636719,30.46182632446289,-10.851211547851562,-16.992080688476562,0.9070320129394531,-23.50202178955078,-14.941215515136719,-0.6083450317382812,files/414547_2032854-hq.ogg,major,951.176513671875,459760
524,472896,414547,414547_f71,C,0.8512516617774963,0.0007729957948793883,-770.3074340820312,148.26565551757812,-12.616828918457031,-24.913223266601562,-10.10866928100586,-63.46401596069336,27.237613677978516,-10.171451568603516,-5.394683837890625,-7.125730514526367,-24.03740692138672,-16.12212562561035,-4.421489715576172,files/414547_2032854-hq.ogg,major,1219.2147216796875,466328
525,479464,414547,414547_f72,Bb,0.7929524183273315,0.0008076682741255766,-765.652099609375,145.8001708984375,-7.8960113525390625,-17.241775512695312,-4.388408660888672,-49.29671859741211,13.270782470703125,-1.9244003295898438,-7.114986419677734,-9.340291976928711,-14.382877349853516,-17.87895965576172,3.519275665283203,files/414547_2032854-hq.ogg,minor,1436.4447021484375,472896
526,486032,414547,414547_f73,G,0.816893458366394,0.0006787934489139832,-790.23095703125,155.75277709960938,-4.371593475341797,-19.500205993652344,-1.02215576171875,-71.06208801269531,10.604450225830078,-20.556026458740234,-16.454269409179688,-20.245742797851562,-25.784164428710938,-20.31426239013672,12.511438369750977,files/414547_2032854-hq.ogg,major,1363.98486328125,479464
527,492600,414547,414547_f74,G,0.8743905425071716,0.00048775250380280247,-820.7236938476562,162.404296875,-6.781644821166992,-15.404861450195312,-0.172210693359375,-70.46238708496094,10.377918243408203,-8.190292358398438,-23.049880981445312,-10.230079650878906,-32.04937744140625,-11.48895263671875,16.91429328918457,files/414547_2032854-hq.ogg,major,1284.4051513671875,486032
528,499168,414547,414547_f75,G,0.8389361500740051,0.0003905192507605605,-840.4337158203125,162.17999267578125,-2.896564483642578,-11.701553344726562,-4.7778167724609375,-61.575862884521484,9.298786163330078,-3.0047760009765625,-22.841781616210938,-9.654754638671875,-34.767578125,-14.072341918945312,17.255136489868164,files/414547_2032854-hq.ogg,major,1181.4122314453125,492600
529,505736,414547,414547_f76,G,0.8670708537101746,0.0004123711411758404,-834.1375732421875,166.4022216796875,-4.158275604248047,-9.2169189453125,-6.886188507080078,-61.973140716552734,12.78134536743164,-0.94921875,-22.351097106933594,-7.507804870605469,-33.70845031738281,-8.914024353027344,17.512773513793945,files/414547_2032854-hq.ogg,major,1189.9473876953125,499168
530,512304,414547,414547_f77,G,0.8139979839324951,0.00046154134311281083,-835.7993774414062,172.30758666992188,-5.571222305297852,-6.712333679199219,-5.397895812988281,-55.412349700927734,13.25503921508789,-1.9034881591796875,-27.259395599365234,-12.66033935546875,-35.46894836425781,-5.476318359375,16.589929580688477,files/414547_2032854-hq.ogg,major,1045.8624267578125,505736
531,518872,414547,414547_f78,G,0.8112913370132446,0.0004365058314059742,-836.9708251953125,175.82614135742188,2.1323204040527344,-2.5692214965820312,-5.078880310058594,-55.061580657958984,8.862934112548828,4.577117919921875,-18.316925048828125,-8.954574584960938,-34.12931823730469,-8.090087890625,17.943246841430664,files/414547_2032854-hq.ogg,major,1124.745361328125,512304
532,525440,414547,414547_f79,Bb,0.6837852001190186,0.0004462699942408758,-791.01611328125,148.69342041015625,-16.085721969604492,-13.91684341430664,-1.6870155334472656,-69.46935272216797,15.678363800048828,-15.075496673583984,-12.441551208496094,-2.9088134765625,-15.808330535888672,-16.243953704833984,6.219505310058594,files/414547_2032854-hq.ogg,major,1413.5968017578125,518872
533,532008,414547,414547_f80,Bb,0.7772898077964783,5.384266884695743e-05,-977.2501831054688,110.92255401611328,4.827091217041016,-7.798042297363281,-5.288398742675781,-21.264575958251953,-5.748607635498047,6.4051971435546875,-12.842308044433594,-12.616485595703125,-22.456649780273438,-14.41162109375,11.633066177368164,files/414547_2032854-hq.ogg,major,1422.392578125,525440
534,538576,414547,414547_f81,Bb,0.5515018701553345,1.7785653245071548e-05,-1034.0228271484375,88.69669342041016,-8.655401229858398,-14.231155395507812,-10.40152359008789,-1.9189910888671875,-21.449291229248047,-3.60736083984375,-6.618492126464844,-17.10150146484375,-14.819580078125,-7.8233642578125,-4.728370666503906,files/414547_2032854-hq.ogg,major,1064.1839599609375,532008
535,545144,414547,414547_f82,Bb,0.7072495222091675,8.157088594844658e-06,-1073.413330078125,62.22064971923828,-5.313859939575195,-11.525527954101562,-7.726299285888672,7.888885498046875,-16.871715545654297,-9.248031616210938,-4.019065856933594,-12.784881591796875,-16.354415893554688,-6.7323760986328125,0.15612030029296875,files/414547_2032854-hq.ogg,major,975.6102294921875,538576
